"AIRPORT_ID","LATITUDE","LONGITUDE",
13600,21.09111111,79.04972222,
13600,21.09750000,79.04305556,
13601,14.94944444,102.31277778,
13602,-17.75250000,177.44694444,
13602,-17.75500000,177.44388889,
13602,-17.75500000,177.44361111,
13603,30.80000000,106.06666667,
13604,40.88611111,14.29166667,
13604,40.88611111,14.29083333,
13604,40.88444444,14.29083333,
13604,40.88611111,14.29083333,
13604,40.88444444,14.29083333,
13605,25.04055556,-77.47194444,
13605,25.03861111,-77.46638889,
13605,25.03888889,-77.46611111,
13605,25.03861111,-77.46638889,
13605,25.03888889,-77.46611111,
13606,-5.91055556,-35.24361111,
13606,-5.91027778,-35.24777778,
13606,-5.90833333,-35.24916667,
13606,-5.90833333,-35.24916667,
13606,-5.90833333,-35.24916667,
13606,-5.91027778,-35.24777778,
13606,-5.90833333,-35.24916667,
13607,-14.17666667,-141.26694444,
13607,-14.17666667,-141.26722222,
13609,-10.65555556,162.20583333,
13609,-10.65500000,162.20666667,
13609,-10.67583333,162.20500000,
13609,-10.65500000,162.20666667,
13609,-10.67583333,162.20500000,
13610,-6.24055556,145.24111111,
13610,-6.25000000,145.23333333,
13611,55.56666667,52.10000000,
13611,55.56472222,52.09250000,
13612,29.82500000,-90.03500000,
13612,29.82722222,-90.02666667,
13613,41.53333333,-72.04305556,
13614,13.68111111,100.74722222,
13614,13.68083333,100.74777778,
13616,-1.31666667,36.93083333,
13616,-1.31666667,36.93138889,
13617,42.08333333,-87.81833333,
13618,19.90611111,-75.20750000,
13618,19.90638889,-75.20694444,
13618,19.90666667,-75.20694444,
13618,19.90638889,-75.20694444,
13618,19.90666667,-75.20694444,
13619,35.20277778,-81.14972222,
13619,35.20277778,-81.15000000,
13620,35.54083333,-78.39027778,
13620,35.54083333,-78.39027778,
13620,35.54083333,-78.39027778,
13620,35.54083333,-78.39027778,
13621,35.25555556,-81.60083333,
13621,35.25583333,-81.60083333,
13622,36.39888889,-76.01611111,
13622,36.40000000,-76.01555556,
13623,35.00000000,-77.98166667,
13624,21.91666667,-71.94250000,
13624,21.91750000,-71.93944444,
13624,21.91750000,-71.93972222,
13624,21.91750000,-71.93944444,
13624,21.91750000,-71.93972222,
13624,21.91722222,-71.94055556,
13625,43.66388889,7.21750000,
13625,43.65833333,7.21583333,
13625,43.65833333,7.21583333,
13625,43.65833333,7.21583333,
13625,43.65833333,7.21583333,
13626,-10.36388889,38.77500000,
13626,-10.35833333,38.78027778,
13627,8.45638889,-76.77944444,
13627,8.45333333,-76.77888889,
13628,55.03777778,-1.68666667,
13628,55.03777778,-1.68666667,
13628,55.03750000,-1.69166667,
13628,55.03805556,-1.68972222,
13628,55.03750000,-1.69166667,
13628,55.03805556,-1.68972222,
13629,60.07722222,-147.99194444,
13629,60.07861111,-147.99472222,
13629,60.07722222,-147.99194444,
13629,60.07861111,-147.99472222,
13630,41.59944444,-71.41666667,
13631,14.79444444,120.27138889,
13632,33.91527778,-84.51638889,
13632,33.91444444,-84.51416667,
13632,33.91527778,-84.51638889,
13632,33.91444444,-84.51416667,
13633,-27.77416667,29.99000000,
13633,-27.77055556,29.97666667,
13634,10.13888889,-85.44500000,
13634,10.13972222,-85.44527778,
13634,10.13944444,-85.44555556,
13634,10.13944444,-85.44555556,
13634,10.13972222,-85.44527778,
13634,10.13944444,-85.44555556,
13635,42.48666667,59.62277778,
13635,42.48916667,59.62277778,
13636,45.93055556,6.10083333,
13636,45.92916667,6.09888889,
13636,45.92916667,6.09888889,
13636,45.92916667,6.09888889,
13636,45.92916667,6.09888889,
13637,46.64888889,-96.99861111,
13637,46.64861111,-96.99888889,
13637,46.64861111,-96.99888889,
13637,46.64861111,-96.99888889,
13637,46.64861111,-96.99888889,
13638,20.93416667,-17.02833333,
13638,20.93305556,-17.03000000,
13639,19.18138889,77.32555556,
13641,12.13472222,15.03500000,
13641,12.13361111,15.03388889,
13641,12.13361111,15.03388889,
13641,12.13361111,15.03388889,
13641,12.13361111,15.03388889,
13642,8.42666667,20.63166667,
13642,8.42666667,20.63166667,
13642,8.42694444,20.63500000,
13643,34.98916667,-3.02777778,
13644,53.76888889,8.65833333,
13644,53.76888889,8.65833333,
13644,53.76638889,8.64250000,
13644,53.76694444,8.64250000,
13644,53.76888889,8.64222222,
13644,53.76638889,8.64250000,
13644,53.76888889,8.64222222,
13645,40.92638889,-100.14833333,
13645,40.92555556,-100.14666667,
13645,40.92555556,-100.14666667,
13645,40.92555556,-100.14666667,
13645,40.92555556,-100.14666667,
13646,41.41805556,-96.11361111,
13646,41.41472222,-96.10888889,
13647,31.25055556,-81.47611111,
13648,18.30833333,-78.33333333,
13648,18.34444444,-78.33638889,
13648,18.34194444,-78.33416667,
13648,18.34444444,-78.33638889,
13648,18.34194444,-78.33416667,
13650,40.02333333,-74.39916667,
13650,40.03500000,-74.35222222,
13651,56.90000000,124.88333333,
13652,24.31527778,-75.45416667,
13653,20.41472222,104.06861111,
13653,20.41833333,104.06666667,
13653,20.41833333,104.06611111,
13653,20.41833333,104.06611111,
13653,20.41833333,104.06666667,
13653,20.41833333,104.06611111,
13654,17.20500000,-62.59250000,
13654,17.20500000,-62.59250000,
13654,17.20555556,-62.59388889,
13654,17.20555556,-62.59000000,
13654,17.20555556,-62.59000000,
13654,17.20555556,-62.59388889,
13654,17.20555556,-62.59000000,
13655,30.03944444,-90.02666667,
13655,30.04250000,-90.02833333,
13656,39.41666667,-118.70000000,
13656,39.41777778,-118.69861111,
13657,-34.25833333,148.25000000,
13657,-34.25555556,148.24805556,
13658,29.82666667,121.46194444,
13659,36.18333333,-112.13333333,
13660,18.71666667,-64.30000000,
13660,18.72777778,-64.32777778,
13660,18.72777778,-64.32861111,
13660,18.72750000,-64.32888889,
13660,18.72777778,-64.32777778,
13660,18.72750000,-64.32888889,
13661,7.35638889,13.56138889,
13661,7.35694444,13.55916667,
13662,21.45055556,-157.76805556,
13663,13.44972222,144.75000000,
13663,13.44972222,144.75000000,
13664,35.25500000,136.92444444,
13664,35.25500000,136.92444444,
13664,35.25555556,136.92444444,
13665,27.69277778,-97.29111111,
13665,27.69277778,-97.29027778,
13666,32.91361111,129.91583333,
13666,32.91694444,129.91361111,
13666,32.91694444,129.91333333,
13666,32.91694444,129.91361111,
13666,32.91694444,129.91333333,
13667,36.93722222,-76.29055556,
13667,36.93777778,-76.28916667,
13667,36.93750000,-76.28916667,
13667,36.93777778,-76.28916667,
13667,36.93750000,-76.28916667,
13668,37.79055556,-122.32555556,
13669,12.22777778,109.19388889,
13669,12.22777778,109.19388889,
13669,12.22750000,109.19222222,
13669,12.22750000,109.19250000,
13669,12.22750000,109.19222222,
13670,25.02694444,55.36638889,
13670,25.04416667,55.35027778,
13670,25.02694444,55.36638889,
13671,38.29166667,-76.41638889,
13671,38.28888889,-76.41000000,
13671,38.28638889,-76.41000000,
13671,38.28888889,-76.41000000,
13671,38.28638889,-76.41000000,
13672,51.55305556,-0.41805556,
13672,51.55305556,-0.41833333,
13672,51.55277778,-0.41972222,
13672,51.55305556,-0.41833333,
13672,51.55277778,-0.41972222,
13673,-8.78333333,-140.16666667,
13674,43.89222222,-69.93916667,
13674,43.89250000,-69.93888889,
13674,43.89222222,-69.93888889,
13674,43.89250000,-69.93888889,
13674,43.89222222,-69.93888889,
13675,7.49361111,-8.58361111,
13675,7.49361111,-8.58416667,
13676,63.01805556,-154.37916667,
13676,63.01861111,-154.35833333,
13677,35.15111111,33.27222222,
13677,35.15555556,33.27333333,
13678,55.06666667,-132.14583333,
13679,-1.31111111,176.40833333,
13679,-1.31472222,176.40972222,
13680,13.48222222,2.18333333,
13681,60.01888889,-151.58750000,
13681,60.02027778,-151.58944444,
13682,30.23416667,-81.67527778,
13682,30.23388889,-81.67500000,
13682,30.23361111,-81.67611111,
13682,30.23388889,-81.67500000,
13682,30.23361111,-81.67611111,
13682,30.23416667,-81.67527778,
13683,46.31666667,-0.45000000,
13684,15.23916667,-9.57722222,
13684,15.23888889,-9.57638889,
13684,15.23916667,-9.57638889,
13684,15.23888889,-9.57638889,
13684,15.23916667,-9.57638889,
13684,15.23888889,-9.57638889,
13685,39.77833333,-74.94777778,
13686,39.66638889,-74.30805556,
13686,39.66500000,-74.30750000,
13686,39.66555556,-74.30805556,
13686,39.66500000,-74.30750000,
13686,39.66555556,-74.30805556,
13687,35.45138889,139.45333333,
13687,35.45472222,139.45000000,
13688,60.95000000,76.48333333,
13688,60.94972222,76.48305556,
13688,60.94861111,76.48055556,
13688,60.94972222,76.48305556,
13688,60.94861111,76.48055556,
13689,32.82750000,-115.66888889,
13689,32.82916667,-115.67166667,
13690,0.70000000,9.98333333,
13691,18.09194444,-15.95194444,
13691,18.09777778,-15.94805556,
13692,31.74222222,118.86194444,
13692,31.73222222,118.86305556,
13692,31.74222222,118.86194444,
13692,31.73222222,118.86305556,
13693,55.87500000,-133.22083333,
13694,34.85833333,136.80527778,
13695,-5.83333333,146.45833333,
13695,-5.83527778,146.45250000,
13695,-5.83666667,146.45333333,
13695,-5.83527778,146.45250000,
13695,-5.83666667,146.45333333,
13696,4.93500000,9.93666667,
13697,34.90250000,-76.88138889,
13697,34.90083333,-76.88083333,
13697,34.90305556,-76.88083333,
13697,34.90083333,-76.88083333,
13697,34.90305556,-76.88083333,
13698,55.85000000,-133.21666667,
13699,-7.31277778,72.41083333,
13699,-7.31333333,72.41111111,
13700,32.86916667,-117.14361111,
13700,32.86833333,-117.14166667,
13700,32.86861111,-117.14305556,
13700,32.86833333,-117.14166667,
13700,32.86861111,-117.14305556,
13701,-12.99583333,28.66305556,
13701,-12.99805556,28.66500000,
13701,-12.99805556,28.66500000,
13701,-12.99805556,28.66500000,
13701,-12.99833333,28.66500000,
13701,-12.99805556,28.66500000,
13701,-12.99833333,28.66500000,
13702,36.33305556,-119.95222222,
13702,36.33305556,-119.95194444,
13702,36.33305556,-119.95222222,
13702,36.33305556,-119.95194444,
13702,36.33305556,-119.95222222,
13703,27.43472222,-99.56666667,
13703,27.44333333,-99.57000000,
13704,56.00750000,-161.16750000,
13704,56.00750000,-161.16027778,
13705,-29.04250000,167.93944444,
13705,-29.04250000,167.93944444,
13705,-29.04166667,167.93861111,
13705,-29.04250000,167.93805556,
13705,-29.04250000,167.93805556,
13705,-29.04166667,167.93861111,
13705,-29.04250000,167.93805556,
13706,-4.32500000,15.32638889,
13706,-4.32666667,15.32722222,
13707,-25.50083333,30.91388889,
13707,-25.50083333,30.91361111,
13708,-18.05083333,128.89583333,
13709,24.59361111,-76.82000000,
13709,24.59416667,-76.82027778,
13709,24.59638889,-76.81888889,
13709,24.59416667,-76.82027778,
13709,24.59638889,-76.81888889,
13710,60.49166667,-164.72083333,
13710,60.47111111,-164.70083333,
13710,60.46916667,-164.70416667,
13710,60.47111111,-164.70083333,
13710,60.46916667,-164.70416667,
13711,8.45611111,-78.93472222,
13711,8.45638889,-78.93416667,
13712,34.29888889,-6.59583333,
13712,34.30138889,-6.60000000,
13712,34.30166667,-6.60000000,
13712,34.29888889,-6.59583333,
13712,34.30166667,-6.60000000,
13712,34.29916667,-6.59555556,
13713,22.60861111,108.17555556,
13714,58.73277778,-157.02000000,
13714,58.73472222,-157.02527778,
13714,58.73277778,-157.02000000,
13714,58.73472222,-157.02527778,
13715,59.97805556,-154.84138889,
13715,59.98027778,-154.83916667,
13716,-17.81666667,-40.33333333,
13716,-17.82305556,-40.32972222,
13717,32.98083333,112.61583333,
13717,32.98277778,112.61750000,
13717,32.98083333,112.61583333,
13717,32.98277778,112.61750000,
13718,-34.95055556,150.53750000,
13718,-34.94888889,150.53694444,
13719,53.91000000,-8.81777778,
13719,53.91027778,-8.81861111,
13720,31.22916667,-110.97611111,
13720,31.22638889,-110.97694444,
13720,31.22777778,-110.97527778,
13720,31.22638889,-110.97694444,
13721,-0.63694444,174.43861111,
13721,-0.63972222,174.42777778,
13722,10.33333333,123.90000000,
13723,65.13277778,-13.74194444,
13723,65.13194444,-13.74638889,
13723,65.13194444,-13.74527778,
13723,65.13166667,-13.74694444,
13723,65.13194444,-13.74638889,
13723,65.13166667,-13.74694444,
13723,65.13166667,-13.74750000,
13724,-13.31111111,48.31388889,
13724,-13.31111111,48.31388889,
13724,-13.31194444,48.31472222,
13724,-13.31222222,48.31472222,
13724,-13.31194444,48.31472222,
13724,-13.31222222,48.31472222,
13725,38.14444444,-122.55805556,
13725,38.14361111,-122.55611111,
13725,38.14361111,-122.55722222,
13725,38.14361111,-122.55611111,
13725,38.14361111,-122.55722222,
13726,-22.01694444,166.21083333,
13726,-22.01444444,166.21305556,
13726,-22.01444444,166.21305556,
13726,-22.01444444,166.21305556,
13726,-22.01444444,166.21305556,
13727,-12.80555556,15.75722222,
13727,-12.80888889,15.76055556,
13728,30.35277778,-87.32027778,
13728,30.35333333,-87.31805556,
13729,-39.46805556,176.86527778,
13729,-39.46888889,176.86722222,
13729,-39.46972222,176.86722222,
13729,-39.46888889,176.86722222,
13729,-39.46972222,176.86722222,
13730,-39.01000000,174.17638889,
13730,-39.00805556,174.17694444,
13731,41.53083333,-71.28250000,
13731,41.53250000,-71.28166667,
13731,41.53250000,-71.28222222,
13731,41.53250000,-71.28166667,
13732,35.35666667,-89.87027778,
13732,35.35666667,-89.87055556,
13732,35.35666667,-89.87027778,
13732,35.35666667,-89.87055556,
13732,35.35666667,-89.87055556,
13733,27.50694444,-97.80944444,
13733,27.50444444,-97.80833333,
13734,-38.95000000,-68.15222222,
13734,-38.94916667,-68.15583333,
13734,-38.94888889,-68.15583333,
13734,-38.94916667,-68.15583333,
13734,-38.94888889,-68.15583333,
13736,24.57527778,-81.68916667,
13736,24.57583333,-81.68888889,
13736,24.57472222,-81.68666667,
13736,24.57583333,-81.68888889,
13736,24.57472222,-81.68666667,
13737,50.43944444,-4.99472222,
13737,50.44055556,-4.99583333,
13737,50.44083333,-4.99527778,
13737,50.44055556,-4.99583333,
13737,50.44083333,-4.99527778,
13738,-34.70166667,146.52500000,
13738,-34.70222222,146.51222222,
13739,30.39166667,-81.42388889,
13739,30.39138889,-81.42444444,
13740,36.57722222,-94.86138889,
13740,36.57750000,-94.86194444,
13741,58.58888889,16.25000000,
13741,58.58583333,16.25055556,
13742,59.37027778,-2.43333333,
13742,59.36750000,-2.43444444,
13742,59.36750000,-2.43472222,
13742,59.36750000,-2.43444444,
13742,59.36750000,-2.43472222,
13743,18.24972222,-65.63555556,
13743,18.24972222,-65.63555556,
13744,35.76388889,140.39111111,
13744,35.77694444,140.38250000,
13744,35.76527778,140.38555556,
13744,35.77722222,140.38222222,
13744,35.77694444,140.38250000,
13744,35.77722222,140.38222222,
13745,-26.38333333,153.15000000,
13746,25.72916667,-79.28888889,
13747,30.72388889,-87.02194444,
13747,30.72416667,-87.02194444,
13747,30.72250000,-87.02388889,
13748,38.81083333,-76.86722222,
13748,38.81083333,-76.86694444,
13748,38.81083333,-76.86694444,
13748,38.81083333,-76.86694444,
13748,38.81083333,-76.86694444,
13749,3.71944444,11.55194444,
13749,3.72250000,11.55333333,
13750,28.61472222,-80.69472222,
13750,28.61500000,-80.69444444,
13751,-41.30000000,173.21944444,
13751,-41.29694444,173.22416667,
13752,-32.03611111,150.83250000,
13752,-32.03722222,150.83222222,
13753,8.53972222,99.94472222,
13754,37.40166667,14.92222222,
13755,63.58500000,-110.90000000,
13756,34.12027778,-119.12000000,
13756,34.12027778,-119.12083333,
13756,34.11916667,-119.11972222,
13756,34.12027778,-119.12083333,
13756,34.11916667,-119.11972222,
13757,47.15833333,-1.60972222,
13757,47.15833333,-1.60972222,
13757,47.15305556,-1.61083333,
13758,-32.79583333,151.83333333,
13758,-32.79500000,151.83444444,
13758,-32.79694444,151.83611111,
13758,-32.79500000,151.83444444,
13758,-32.79694444,151.83611111,
13759,-17.68833333,141.06972222,
13759,-17.68361111,141.07027778,
13759,-17.68500000,141.07027778,
13759,-17.68361111,141.07027778,
13759,-17.68500000,141.07027778,
13760,17.05000000,-25.16666667,
13761,37.29222222,136.95888889,
13761,37.29333333,136.96222222,
13762,25.86861111,-100.23750000,
13762,25.86555556,-100.23722222,
13763,36.82055556,-76.03388889,
13763,36.82277778,-76.03194444,
13764,-25.33583333,27.17055556,
13764,-25.33388889,27.17333333,
13764,-25.33388889,27.17361111,
13764,-25.33388889,27.17333333,
13764,-25.33388889,27.17361111,
13765,49.49972222,11.08166667,
13765,49.49861111,11.06694444,
13765,49.49861111,11.07750000,
13765,49.49861111,11.07750000,
13765,49.49861111,11.07750000,
13765,49.49861111,11.07750000,
13766,-3.40805556,154.73833333,
13766,-3.40527778,154.73583333,
13767,70.21055556,-151.00472222,
13767,70.21000000,-151.00555556,
13767,70.20972222,-151.00638889,
13767,70.21000000,-151.00555556,
13767,70.20972222,-151.00638889,
13768,64.72777778,-158.07666667,
13768,64.72944444,-158.07416667,
13769,30.46944444,-87.33805556,
13769,30.46972222,-87.33805556,
13770,60.89444444,-162.46666667,
13770,60.90611111,-162.44055556,
13771,37.41527778,-122.04722222,
13771,37.41527778,-122.04833333,
13771,37.41611111,-122.04916667,
13772,48.35222222,-122.65416667,
13772,48.35194444,-122.65583333,
13773,36.56805556,-114.44333333,
13774,2.95277778,-75.29805556,
13774,2.95000000,-75.29416667,
13774,2.95055556,-75.29388889,
13774,2.95027778,-75.29388889,
13774,2.95055556,-75.29388889,
13774,2.95027778,-75.29388889,
13774,2.95000000,-75.29416667,
13774,2.95027778,-75.29388889,
13775,37.85138889,-94.30388889,
13775,37.85194444,-94.30500000,
13775,37.85250000,-94.30472222,
13776,68.42500000,17.42500000,
13777,-26.86666667,-48.63333333,
13777,-26.87944444,-48.65083333,
13777,-26.88000000,-48.65138889,
13777,-26.87388889,-48.65055556,
13777,-26.87944444,-48.65083333,
13777,-26.88000000,-48.65138889,
13777,-26.87944444,-48.65083333,
13778,52.67583333,1.28583333,
13778,52.67583333,1.28277778,
13780,40.20027778,-75.14833333,
13780,40.19972222,-75.14805556,
13781,41.98527778,-73.96416667,
13781,41.98527778,-73.96444444,
13782,43.35083333,-76.38805556,
13783,42.45000000,-75.01638889,
13784,40.72722222,-73.92666667,
13785,32.65666667,-114.60583333,
13785,32.65666667,-114.60611111,
13786,58.78944444,16.91055556,
13786,58.78861111,16.91222222,
13787,21.18138889,94.93472222,
13787,21.18138889,94.93472222,
13787,21.17888889,94.93027778,
13788,30.21861111,-81.87666667,
13788,30.21888889,-81.87722222,
13788,30.21888889,-81.87722222,
13788,30.21861111,-81.87666667,
13788,30.21861111,-81.87666667,
13788,30.21888889,-81.87722222,
13789,33.66750000,-117.71833333,
13790,42.14861111,-70.94027778,
13791,32.69916667,-117.21444444,
13791,32.69916667,-117.21527778,
13791,32.69833333,-117.21305556,
13791,32.69916667,-117.21527778,
13791,32.69833333,-117.21305556,
13792,40.57416667,-122.40750000,
13792,40.57361111,-122.40722222,
13792,40.57416667,-122.40750000,
13792,40.57361111,-122.40722222,
13793,-33.37916667,149.12333333,
13793,-33.38166667,149.13305556,
13793,-33.37805556,149.12555556,
13793,-33.38166667,149.13305556,
13793,-33.37805556,149.12555556,
13794,34.94611111,69.26500000,
13794,34.94611111,69.26500000,
13794,34.94583333,69.26583333,
13794,34.94611111,69.26555556,
13794,34.94638889,69.26500000,
13794,34.94583333,69.26583333,
13794,34.94638889,69.26500000,
13795,34.83027778,-77.61166667,
13795,34.82916667,-77.61222222,
13796,37.72138889,-122.22083333,
13796,37.72138889,-122.22111111,
13796,37.72277778,-122.22138889,
13796,37.72138889,-122.22111111,
13796,37.71861111,-122.22166667,
13796,37.72111111,-122.22111111,
13796,37.72138889,-122.22083333,
13796,37.72111111,-122.22111111,
13797,-44.96944444,171.08333333,
13797,-44.96694444,171.08138889,
13798,15.50444444,-86.57472222,
13798,15.50666667,-86.57527778,
13799,17.00000000,-96.72666667,
13799,16.99861111,-96.72583333,
13799,16.99861111,-96.72611111,
13799,17.00000000,-96.72666667,
13799,16.99861111,-96.72611111,
13801,11.96833333,43.27888889,
13802,48.08222222,11.28444444,
13802,48.08222222,11.28444444,
13802,48.08166667,11.28333333,
13803,42.73083333,143.22111111,
13803,42.73361111,143.21750000,
13804,44.61666667,4.38333333,
13805,39.58083333,-79.33583333,
13806,66.91055556,-156.88333333,
13806,66.91222222,-156.89722222,
13808,38.31055556,-75.12388889,
13809,29.17555556,-82.22694444,
13809,29.17250000,-82.22416667,
13809,29.17194444,-82.22416667,
13810,31.58333333,-94.70000000,
13810,31.57777778,-94.71000000,
13810,31.57777778,-94.71000000,
13810,31.57777778,-94.71000000,
13810,31.57777778,-94.71000000,
13811,60.20000000,-147.81666667,
13812,18.40055556,-76.96972222,
13813,33.21722222,-117.35277778,
13813,33.21722222,-117.35416667,
13813,33.21805556,-117.35138889,
13813,33.21805556,-117.35138889,
13813,33.21722222,-117.35416667,
13813,33.21805556,-117.35138889,
13814,35.56888889,-77.05083333,
13814,35.57055556,-77.04972222,
13814,35.57055556,-77.04972222,
13814,35.57055556,-77.04972222,
13814,35.57055556,-77.04972222,
13815,8.00388889,22.40166667,
13815,8.01055556,22.39805556,
13816,37.84194444,-4.84888889,
13817,-27.55027778,135.45000000,
13817,-27.56138889,135.44611111,
13817,-27.56000000,135.44527778,
13817,-27.56138889,135.44611111,
13817,-27.56000000,135.44527778,
13818,55.47638889,10.32861111,
13818,55.47666667,10.33083333,
13818,55.47666667,10.33083333,
13819,39.40666667,-79.41388889,
13820,46.42666667,30.67638889,
13820,46.42666667,30.67638889,
13820,46.42694444,30.67638889,
13820,46.42666667,30.67638889,
13820,46.42694444,30.67638889,
13821,48.25333333,-122.67250000,
13821,48.25166667,-122.67361111,
13822,-9.19805556,124.34472222,
13822,-9.19805556,124.34472222,
13823,63.40833333,18.99166667,
13823,63.40833333,18.99000000,
13823,63.40916667,18.98833333,
13823,63.40833333,18.99000000,
13823,63.40916667,18.98833333,
13824,41.11833333,-95.91222222,
13824,41.11944444,-95.90861111,
13825,41.98416667,-97.43416667,
13825,41.98555556,-97.43500000,
13826,-14.18666667,-169.66666667,
13826,-14.18666667,-169.66666667,
13826,-14.18444444,-169.66916667,
13826,-14.18444444,-169.67000000,
13826,-14.18444444,-169.66916667,
13826,-14.18444444,-169.67000000,
13827,41.11972222,-101.76916667,
13827,41.11944444,-101.76972222,
13828,33.46305556,-80.85638889,
13828,33.45694444,-80.85944444,
13829,41.19638889,-112.01083333,
13829,41.19555556,-112.01305556,
13829,41.19500000,-112.01222222,
13830,20.90055556,-156.43361111,
13830,20.89861111,-156.43055556,
13831,24.46111111,122.97638889,
13831,24.46027778,122.97694444,
13831,24.46750000,122.97972222,
13832,44.68166667,-75.46583333,
13832,44.68194444,-75.46555556,
13832,44.68222222,-75.46333333,
13832,44.68194444,-75.46555556,
13832,44.68222222,-75.46333333,
13833,39.57027778,-83.42055556,
13834,40.37222222,-83.81888889,
13834,40.37222222,-83.81916667,
13835,39.44027778,-83.02305556,
13835,39.44055556,-83.02305556,
13836,40.22472222,-83.35166667,
13836,40.22444444,-83.35166667,
13837,39.24666667,-84.38888889,
13838,41.21027778,-81.25166667,
13839,41.15194444,-81.41666667,
13839,41.15138889,-81.41500000,
13840,-40.20833333,175.38694444,
13840,-40.20611111,175.38777778,
13841,63.32638889,-168.96888889,
13842,41.18500000,20.74305556,
13842,41.18500000,20.74305556,
13842,41.18055556,20.74305556,
13842,41.18000000,20.74222222,
13843,-17.79861111,15.70138889,
13843,-17.79694444,15.69944444,
13844,54.68583333,8.52916667,
13844,54.68694444,8.53277778,
13844,54.68444444,8.52805556,
13844,54.68444444,8.52805556,
13844,54.68444444,8.52805556,
13844,54.68444444,8.52805556,
13845,42.56638889,-75.52416667,
13846,34.77916667,139.36500000,
13846,34.78194444,139.36027778,
13847,33.47611111,131.73972222,
13847,33.47944444,131.73722222,
13848,38.84750000,-94.73750000,
13850,26.19194444,127.64777778,
13850,26.19194444,127.64777778,
13850,26.19583333,127.64583333,
13851,35.39222222,-97.60166667,
13851,35.39305556,-97.60055556,
13851,35.39305556,-97.60083333,
13852,43.11527778,141.38444444,
13853,34.75694444,133.85527778,
13854,40.52972222,-86.05805556,
13854,40.52972222,-86.05805556,
13854,40.52805556,-86.05888889,
13854,40.52777778,-86.05972222,
13854,40.52805556,-86.05888889,
13854,40.52777778,-86.05972222,
13855,-0.70083333,13.78111111,
13855,-0.66638889,13.67388889,
13856,35.74527778,139.35166667,
13856,35.74861111,139.34861111,
13857,-9.73333333,143.41666667,
13857,-9.75333333,143.40500000,
13858,-27.40666667,151.73500000,
13858,-27.41138889,151.73527778,
13859,63.70055556,9.60472222,
13859,63.69888889,9.60388889,
13860,40.89722222,9.52222222,
13860,40.89861111,9.51750000,
13861,42.24083333,-78.37666667,
13861,42.24138889,-78.37138889,
13861,42.24111111,-78.37138889,
13861,42.24138889,-78.37138889,
13861,42.24111111,-78.37138889,
13862,48.09472222,-105.56638889,
13862,48.09444444,-105.57500000,
13863,57.20611111,-153.29944444,
13863,57.21805556,-153.26972222,
13863,57.21833333,-153.26916667,
13863,57.21833333,-153.26972222,
13863,57.21805556,-153.26972222,
13863,57.21833333,-153.26972222,
13864,64.91333333,-23.80000000,
13864,64.91138889,-23.82305556,
13864,64.91138889,-23.81805556,
13864,64.91138889,-23.82305556,
13865,46.97361111,-122.90333333,
13865,46.96944444,-122.90250000,
13866,49.58750000,17.20583333,
13866,49.58750000,17.20583333,
13866,49.58722222,17.21000000,
13866,49.58750000,17.20583333,
13866,49.58722222,17.21000000,
13867,-30.48694444,136.86888889,
13867,-30.48500000,136.87666667,
13868,31.41638889,-110.84916667,
13868,31.41777778,-110.84777778,
13869,41.44722222,-97.34166667,
13869,41.44805556,-97.34277778,
13869,41.44861111,-97.34083333,
13869,41.44805556,-97.34277778,
13869,41.44861111,-97.34083333,
13870,34.97888889,-89.78694444,
13870,34.97861111,-89.78694444,
13871,41.30194444,-95.89333333,
13871,41.30305556,-95.89416667,
13872,-1.58333333,9.26666667,
13873,64.51138889,-165.44166667,
13873,64.51222222,-165.44527778,
13873,64.51250000,-165.44444444,
13873,64.51222222,-165.44527778,
13873,64.51250000,-165.44444444,
13874,37.66944444,45.07027778,
13874,37.66250000,45.05888889,
13874,37.66805556,45.06861111,
13876,48.46666667,-119.52083333,
13876,48.46444444,-119.51805556,
13877,-6.18555556,144.95833333,
13878,43.28555556,17.84666667,
13878,43.28555556,17.84666667,
13878,43.28361111,17.84666667,
13878,43.28305556,17.84583333,
13878,43.28277778,17.84583333,
13878,43.28305556,17.84583333,
13878,43.28277778,17.84583333,
13878,43.28305556,17.84583333,
13879,47.02750000,21.90305556,
13879,47.02527778,21.90250000,
13880,54.96666667,73.30000000,
13880,54.96666667,73.30000000,
13880,54.96722222,73.31027778,
13880,54.96722222,73.31027778,
13880,54.96722222,73.31027778,
13880,54.96722222,73.31027778,
13880,54.96722222,73.31027778,
13881,44.07666667,-91.70611111,
13881,44.07722222,-91.70833333,
13881,44.07750000,-91.70916667,
13881,44.07972222,-91.71166667,
13881,44.07722222,-91.70833333,
13881,44.07972222,-91.71166667,
13882,-17.88138889,15.94777778,
13882,-17.87861111,15.95250000,
13882,-17.87833333,15.95250000,
13883,-16.66166667,139.16250000,
13883,-16.66250000,139.17805556,
13884,42.52472222,-75.06444444,
13885,40.19194444,140.37138889,
13886,42.46527778,-98.68861111,
13886,42.47000000,-98.68805556,
13886,42.46944444,-98.68777778,
13886,42.47000000,-98.68805556,
13886,42.46944444,-98.68777778,
13887,34.02194444,-106.90222222,
13887,34.02250000,-106.90305556,
13888,58.06805556,-153.25388889,
13889,44.02277778,-117.01388889,
13889,44.01944444,-117.01305556,
13890,44.57944444,-124.05777778,
13890,44.57944444,-124.05777778,
13890,44.58027778,-124.05805556,
13891,34.05611111,-117.60111111,
